name,time,beacon,location,rssi,scanner
RSSI,1575248736440000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248736528000000,0117C55D14E4,V1_32,-70,E6D9D20DD197
RSSI,1575248736528000000,0117C55D14E4,V1_32,-76,E13B805C6CB0
RSSI,1575248736528000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248736557000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248736684000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248736732000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248736741000000,0117C55D14E4,V1_32,-73,DD697EA75B68
RSSI,1575248736742000000,0117C55D14E4,V1_32,-88,DB8B36A69C56
RSSI,1575248736783000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248736784000000,0117C55D14E4,V1_32,-80,FDAE5980F28C
RSSI,1575248736804000000,0117C55D14E4,V1_32,-92,E43355CA8B96
RSSI,1575248736805000000,0117C55D14E4,V1_32,-72,EC72840D9AD3
RSSI,1575248736805000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248736810000000,0117C55D14E4,V1_32,-84,DD697EA75B68
RSSI,1575248736819000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248736829000000,0117C55D14E4,V1_32,-69,DF231643E227
RSSI,1575248736842000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248736868000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248737002000000,0117C55D14E4,V1_32,-83,CD4533FFC0E1
RSSI,1575248737102000000,0117C55D14E4,V1_32,-62,E96AF2C858BA
RSSI,1575248737195000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248737195000000,0117C55D14E4,V1_32,-69,DF231643E227
RSSI,1575248737210000000,0117C55D14E4,V1_32,-83,F1307ECB3B90
RSSI,1575248737210000000,0117C55D14E4,V1_32,-82,DD697EA75B68
RSSI,1575248737238000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248737239000000,0117C55D14E4,V1_32,-95,E8FD0B453DC4
RSSI,1575248737321000000,0117C55D14E4,V1_32,-80,E6D9D20DD197
RSSI,1575248737327000000,0117C55D14E4,V1_32,-70,E96AF2C858BA
RSSI,1575248737343000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248737343000000,0117C55D14E4,V1_32,-73,DD697EA75B68
RSSI,1575248737367000000,0117C55D14E4,V1_32,-80,EC72840D9AD3
RSSI,1575248737385000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248737410000000,0117C55D14E4,V1_32,-93,E43355CA8B96
RSSI,1575248737410000000,0117C55D14E4,V1_32,-93,F1307ECB3B90
RSSI,1575248737436000000,0117C55D14E4,V1_32,-75,E13B805C6CB0
RSSI,1575248737436000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248737497000000,0117C55D14E4,V1_32,-80,E13B805C6CB0
RSSI,1575248737528000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248737561000000,0117C55D14E4,V1_32,-82,E6D9D20DD197
RSSI,1575248737584000000,0117C55D14E4,V1_32,-96,C400A2E19293
RSSI,1575248737628000000,0117C55D14E4,V1_32,-93,E43355CA8B96
RSSI,1575248737628000000,0117C55D14E4,V1_32,-70,E96AF2C858BA
RSSI,1575248737630000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248737656000000,0117C55D14E4,V1_32,-82,D2B6503554D7
RSSI,1575248737659000000,0117C55D14E4,V1_32,-72,DF231643E227
RSSI,1575248737723000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248737749000000,0117C55D14E4,V1_32,-86,FDAE5980F28C
RSSI,1575248737811000000,0117C55D14E4,V1_32,-74,EC72840D9AD3
RSSI,1575248737821000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248737931000000,0117C55D14E4,V1_32,-92,C400A2E19293
RSSI,1575248737951000000,0117C55D14E4,V1_32,-81,FDAE5980F28C
RSSI,1575248737953000000,0117C55D14E4,V1_32,-73,E13B805C6CB0
RSSI,1575248738023000000,0117C55D14E4,V1_32,-81,F69A86823B96
RSSI,1575248738075000000,0117C55D14E4,V1_32,-79,FB2EE01C18CE
RSSI,1575248738083000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248738153000000,0117C55D14E4,V1_32,-85,DB8B36A69C56
RSSI,1575248738187000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248738262000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248738264000000,0117C55D14E4,V1_32,-95,F1EDAF28E08A
RSSI,1575248738264000000,0117C55D14E4,V1_32,-95,FDAE5980F28C
RSSI,1575248738266000000,0117C55D14E4,V1_32,-84,CD4533FFC0E1
RSSI,1575248738266000000,0117C55D14E4,V1_32,-76,E13B805C6CB0
RSSI,1575248738266000000,0117C55D14E4,V1_32,-92,EC72840D9AD3
RSSI,1575248738266000000,0117C55D14E4,V1_32,-80,E6D9D20DD197
RSSI,1575248738277000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248738284000000,0117C55D14E4,V1_32,-88,DB8B36A69C56
RSSI,1575248738295000000,0117C55D14E4,V1_32,-84,D2B6503554D7
RSSI,1575248738295000000,0117C55D14E4,V1_32,-95,F1EDAF28E08A
RSSI,1575248738318000000,0117C55D14E4,V1_32,-92,C400A2E19293
RSSI,1575248738405000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248738406000000,0117C55D14E4,V1_32,-84,D2B6503554D7
RSSI,1575248738425000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248738454000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248738460000000,0117C55D14E4,V1_32,-85,DB8B36A69C56
RSSI,1575248738470000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248738520000000,0117C55D14E4,V1_32,-96,F1EDAF28E08A
RSSI,1575248738533000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248738573000000,0117C55D14E4,V1_32,-68,FB2EE01C18CE
RSSI,1575248738588000000,0117C55D14E4,V1_32,-72,E6D9D20DD197
RSSI,1575248738602000000,0117C55D14E4,V1_32,-80,DB8B36A69C56
RSSI,1575248738615000000,0117C55D14E4,V1_32,-72,E13B805C6CB0
RSSI,1575248738687000000,0117C55D14E4,V1_32,-98,E8FD0B453DC4
RSSI,1575248738687000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248738689000000,0117C55D14E4,V1_32,-80,CD4533FFC0E1
RSSI,1575248738720000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248738720000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248738721000000,0117C55D14E4,V1_32,-81,EC72840D9AD3
RSSI,1575248738775000000,0117C55D14E4,V1_32,-81,F1307ECB3B90
RSSI,1575248738775000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248738826000000,0117C55D14E4,V1_32,-92,F1EDAF28E08A
RSSI,1575248738826000000,0117C55D14E4,V1_32,-77,E13B805C6CB0
RSSI,1575248738826000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248738886000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248738927000000,0117C55D14E4,V1_32,-84,D2B6503554D7
RSSI,1575248738927000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248738927000000,0117C55D14E4,V1_32,-75,E13B805C6CB0
RSSI,1575248738928000000,0117C55D14E4,V1_32,-80,DB8B36A69C56
RSSI,1575248738957000000,0117C55D14E4,V1_32,-74,DD697EA75B68
RSSI,1575248738958000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248738969000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248739036000000,0117C55D14E4,V1_32,-94,F1EDAF28E08A
RSSI,1575248739036000000,0117C55D14E4,V1_32,-79,F1307ECB3B90
RSSI,1575248739044000000,0117C55D14E4,V1_32,-73,EC72840D9AD3
RSSI,1575248739044000000,0117C55D14E4,V1_32,-72,E13B805C6CB0
RSSI,1575248739060000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248739159000000,0117C55D14E4,V1_32,-68,E6D9D20DD197
RSSI,1575248739162000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248739219000000,0117C55D14E4,V1_32,-83,CD4533FFC0E1
RSSI,1575248739231000000,0117C55D14E4,V1_32,-85,DD697EA75B68
RSSI,1575248739237000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248739275000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248739296000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248739301000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248739332000000,0117C55D14E4,V1_32,-73,E13B805C6CB0
RSSI,1575248739361000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248739405000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248739546000000,0117C55D14E4,V1_32,-73,E13B805C6CB0
RSSI,1575248739555000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248739614000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248739622000000,0117C55D14E4,V1_32,-64,E96AF2C858BA
RSSI,1575248739644000000,0117C55D14E4,V1_32,-74,DD697EA75B68
RSSI,1575248739693000000,0117C55D14E4,V1_32,-85,E13B805C6CB0
RSSI,1575248739693000000,0117C55D14E4,V1_32,-70,E96AF2C858BA
RSSI,1575248739733000000,0117C55D14E4,V1_32,-82,D2B6503554D7
RSSI,1575248739733000000,0117C55D14E4,V1_32,-77,E13B805C6CB0
RSSI,1575248739735000000,0117C55D14E4,V1_32,-80,EC72840D9AD3
RSSI,1575248739741000000,0117C55D14E4,V1_32,-81,FDAE5980F28C
RSSI,1575248739741000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248739742000000,0117C55D14E4,V1_32,-83,CD4533FFC0E1
RSSI,1575248739760000000,0117C55D14E4,V1_32,-87,DB8B36A69C56
RSSI,1575248739767000000,0117C55D14E4,V1_32,-83,DD697EA75B68
RSSI,1575248739803000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248739810000000,0117C55D14E4,V1_32,-89,DB8B36A69C56
RSSI,1575248739830000000,0117C55D14E4,V1_32,-81,CD4533FFC0E1
RSSI,1575248739830000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248739845000000,0117C55D14E4,V1_32,-92,F1307ECB3B90
RSSI,1575248739854000000,0117C55D14E4,V1_32,-87,FDAE5980F28C
RSSI,1575248739903000000,0117C55D14E4,V1_32,-91,E43355CA8B96
RSSI,1575248739947000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248739971000000,0117C55D14E4,V1_32,-85,E13B805C6CB0
RSSI,1575248739989000000,0117C55D14E4,V1_32,-81,FDAE5980F28C
RSSI,1575248740027000000,0117C55D14E4,V1_32,-81,CD4533FFC0E1
RSSI,1575248740031000000,0117C55D14E4,V1_32,-91,E43355CA8B96
RSSI,1575248740127000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248740217000000,0117C55D14E4,V1_32,-87,DB8B36A69C56
RSSI,1575248740217000000,0117C55D14E4,V1_32,-72,E13B805C6CB0
RSSI,1575248740227000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248740228000000,0117C55D14E4,V1_32,-95,FDAE5980F28C
RSSI,1575248740277000000,0117C55D14E4,V1_32,-91,EC72840D9AD3
RSSI,1575248740299000000,0117C55D14E4,V1_32,-70,E96AF2C858BA
RSSI,1575248740426000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248740470000000,0117C55D14E4,V1_32,-77,E13B805C6CB0
RSSI,1575248740472000000,0117C55D14E4,V1_32,-80,E6D9D20DD197
RSSI,1575248740615000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248740650000000,0117C55D14E4,V1_32,-87,DB8B36A69C56
RSSI,1575248740662000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248740672000000,0117C55D14E4,V1_32,-74,DD697EA75B68
RSSI,1575248740763000000,0117C55D14E4,V1_32,-73,EC72840D9AD3
RSSI,1575248740849000000,0117C55D14E4,V1_32,-74,E6D9D20DD197
RSSI,1575248740851000000,0117C55D14E4,V1_32,-93,F1EDAF28E08A
RSSI,1575248740875000000,0117C55D14E4,V1_32,-88,FDAE5980F28C
RSSI,1575248740916000000,0117C55D14E4,V1_32,-91,F1EDAF28E08A
RSSI,1575248740955000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248741109000000,0117C55D14E4,V1_32,-94,E43355CA8B96
RSSI,1575248741125000000,0117C55D14E4,V1_32,-96,F1EDAF28E08A
RSSI,1575248741130000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248741221000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248741229000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248741231000000,0117C55D14E4,V1_32,-71,E6D9D20DD197
RSSI,1575248741231000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248741235000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248741280000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248741348000000,0117C55D14E4,V1_32,-79,F69A86823B96
RSSI,1575248741400000000,0117C55D14E4,V1_32,-94,E43355CA8B96
RSSI,1575248741423000000,0117C55D14E4,V1_32,-74,EC72840D9AD3
RSSI,1575248741423000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248741451000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248741455000000,0117C55D14E4,V1_32,-87,DB8B36A69C56
RSSI,1575248741489000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248741567000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248741568000000,0117C55D14E4,V1_32,-82,CD4533FFC0E1
RSSI,1575248741568000000,0117C55D14E4,V1_32,-94,FDAE5980F28C
RSSI,1575248741598000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248741620000000,0117C55D14E4,V1_32,-70,E6D9D20DD197
RSSI,1575248741760000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248741762000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248741763000000,0117C55D14E4,V1_32,-61,E96AF2C858BA
RSSI,1575248741846000000,0117C55D14E4,V1_32,-91,E43355CA8B96
RSSI,1575248741846000000,0117C55D14E4,V1_32,-68,FB2EE01C18CE
RSSI,1575248741908000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248741931000000,0117C55D14E4,V1_32,-77,DF231643E227
RSSI,1575248741972000000,0117C55D14E4,V1_32,-78,F1307ECB3B90
RSSI,1575248741972000000,0117C55D14E4,V1_32,-79,F69A86823B96
RSSI,1575248742069000000,0117C55D14E4,V1_32,-94,C400A2E19293
RSSI,1575248742151000000,0117C55D14E4,V1_32,-75,E13B805C6CB0
RSSI,1575248742152000000,0117C55D14E4,V1_32,-68,FB2EE01C18CE
RSSI,1575248742152000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248742216000000,0117C55D14E4,V1_32,-80,DB8B36A69C56
RSSI,1575248742225000000,0117C55D14E4,V1_32,-82,D2B6503554D7
RSSI,1575248742380000000,0117C55D14E4,V1_32,-71,DF231643E227
RSSI,1575248742403000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248742520000000,0117C55D14E4,V1_32,-73,E13B805C6CB0
RSSI,1575248742520000000,0117C55D14E4,V1_32,-85,DB8B36A69C56
RSSI,1575248742560000000,0117C55D14E4,V1_32,-68,DF231643E227
RSSI,1575248742568000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248742652000000,0117C55D14E4,V1_32,-95,C400A2E19293
RSSI,1575248742693000000,0117C55D14E4,V1_32,-93,F1EDAF28E08A
RSSI,1575248742693000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248742711000000,0117C55D14E4,V1_32,-76,E13B805C6CB0
RSSI,1575248742720000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248742784000000,0117C55D14E4,V1_32,-71,E13B805C6CB0
RSSI,1575248742816000000,0117C55D14E4,V1_32,-98,E8FD0B453DC4
RSSI,1575248742839000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248742845000000,0117C55D14E4,V1_32,-80,DB8B36A69C56
RSSI,1575248742847000000,0117C55D14E4,V1_32,-92,C400A2E19293
RSSI,1575248742949000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248742950000000,0117C55D14E4,V1_32,-82,D2B6503554D7
RSSI,1575248742959000000,0117C55D14E4,V1_32,-70,E6D9D20DD197
RSSI,1575248742978000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248742992000000,0117C55D14E4,V1_32,-69,FB2EE01C18CE
RSSI,1575248743001000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248743041000000,0117C55D14E4,V1_32,-73,EC72840D9AD3
RSSI,1575248743042000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248743054000000,0117C55D14E4,V1_32,-82,CD4533FFC0E1
RSSI,1575248743075000000,0117C55D14E4,V1_32,-77,D2B6503554D7
RSSI,1575248743164000000,0117C55D14E4,V1_32,-78,FB2EE01C18CE
RSSI,1575248743270000000,0117C55D14E4,V1_32,-78,F1307ECB3B90
RSSI,1575248743299000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248743314000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248743365000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248743367000000,0117C55D14E4,V1_32,-76,DD697EA75B68
RSSI,1575248743369000000,0117C55D14E4,V1_32,-84,DD697EA75B68
RSSI,1575248743375000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248743407000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248743418000000,0117C55D14E4,V1_32,-95,E8FD0B453DC4
RSSI,1575248743515000000,0117C55D14E4,V1_32,-73,EC72840D9AD3
RSSI,1575248743545000000,0117C55D14E4,V1_32,-91,E43355CA8B96
RSSI,1575248743564000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248743616000000,0117C55D14E4,V1_32,-81,CD4533FFC0E1
RSSI,1575248743631000000,0117C55D14E4,V1_32,-83,D2B6503554D7
RSSI,1575248743631000000,0117C55D14E4,V1_32,-71,E6D9D20DD197
RSSI,1575248743713000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248743749000000,0117C55D14E4,V1_32,-73,F69A86823B96
RSSI,1575248743823000000,0117C55D14E4,V1_32,-67,DF231643E227
RSSI,1575248743836000000,0117C55D14E4,V1_32,-73,E13B805C6CB0
RSSI,1575248743848000000,0117C55D14E4,V1_32,-75,DD697EA75B68
RSSI,1575248743869000000,0117C55D14E4,V1_32,-80,F69A86823B96
RSSI,1575248743925000000,0117C55D14E4,V1_32,-70,E96AF2C858BA
RSSI,1575248743942000000,0117C55D14E4,V1_32,-66,DF231643E227
RSSI,1575248743984000000,0117C55D14E4,V1_32,-91,E43355CA8B96
RSSI,1575248743986000000,0117C55D14E4,V1_32,-75,E6D9D20DD197
RSSI,1575248743986000000,0117C55D14E4,V1_32,-84,E13B805C6CB0
RSSI,1575248743987000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248743996000000,0117C55D14E4,V1_32,-90,F1307ECB3B90
RSSI,1575248744044000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248744045000000,0117C55D14E4,V1_32,-77,E13B805C6CB0
RSSI,1575248744070000000,0117C55D14E4,V1_32,-79,CD4533FFC0E1
RSSI,1575248744074000000,0117C55D14E4,V1_32,-82,EC72840D9AD3
RSSI,1575248744100000000,0117C55D14E4,V1_32,-65,E96AF2C858BA
RSSI,1575248744222000000,0117C55D14E4,V1_32,-73,E6D9D20DD197
RSSI,1575248744271000000,0117C55D14E4,V1_32,-68,E6D9D20DD197
RSSI,1575248744410000000,0117C55D14E4,V1_32,-88,FDAE5980F28C
RSSI,1575248744435000000,0117C55D14E4,V1_32,-77,E6D9D20DD197
RSSI,1575248744595000000,0117C55D14E4,V1_32,-80,F1307ECB3B90
RSSI,1575248744608000000,0117C55D14E4,V1_32,-96,E8FD0B453DC4
RSSI,1575248744663000000,0117C55D14E4,V1_32,-87,DB8B36A69C56
RSSI,1575248744666000000,0117C55D14E4,V1_32,-60,E96AF2C858BA
RSSI,1575248744746000000,0117C55D14E4,V1_32,-68,DF231643E227
RSSI,1575248744851000000,0117C55D14E4,V1_32,-68,FB2EE01C18CE
RSSI,1575248744851000000,0117C55D14E4,V1_32,-69,E6D9D20DD197
RSSI,1575248744851000000,0117C55D14E4,V1_32,-80,CD4533FFC0E1
RSSI,1575248744851000000,0117C55D14E4,V1_32,-75,EC72840D9AD3
